time_id,Price,Quantity
15114,829.98,9165
15115,829.94,132
15116,829.54,-274
15117,829.66,655
15118,829.19,-150
15119,828.85,365
15120,828.32,350
15121,828.34,8914
15122,828.53,5085
15123,829.57,8185
15124,829.81,-15497
15125,829.34,-10001
15126,829.2,-65
15127,829.61,-100
15128,829.3,-80
15129,829.5,-200
15130,829.25,100
15131,828.94,-224
15132,829.56,-200
15133,829.65,1021
15134,829.47,200
15135,830.55,-1367
15136,831.21,-300
15137,831.46,72
15138,831.06,-239
15139,831.69,-130
15140,831.75,-300
15141,832.89,-171
15142,833.2,527
15143,833.3,-8606
15144,833.42,-497
15145,833.21,-60
15146,832.72,-3130
15147,832.76,-198
15148,833.69,-3047
15149,834.06,900
15150,833.63,-134
15151,833.54,-3500
15152,833.7,-68
15153,833.57,-350
15154,833.51,-898
15155,833.54,-808
15156,833.53,-2811
15157,834.15,1180
15158,833.68,-130
15159,834.03,-1166
15160,833.7,-526
15161,833.7,-574
15162,833.65,-615
15163,832.39,-200
15164,832.37,-5280
15165,832.35,-8962
15166,832.35,-17070
15167,832.35,-14410
15168,832.34,-4057
15169,832.34,-9143
15170,832.33,-20000
15171,832.55,3263
15172,832.59,100
15173,832.37,-500
15174,831.31,-20583
15175,831.72,4500
15176,831.04,-16299
15177,831.03,-436
15178,831.95,8692
15179,831.52,-83
15180,831.54,281
15181,831.85,617
15182,831.22,-100
15183,830.99,-158
15184,831.71,1777
15185,831.53,119
15186,831.12,-88
15187,831.02,-9835
15188,831.14,-72
15189,831.13,-10
15190,830.23,-897
15191,830.55,1571
15192,829.99,560
15193,830.25,-402
15194,830.25,-4208
15195,829.89,154
15196,829.44,-90
15197,829.28,-200
15198,829.38,-169
15199,829.38,-114
15200,829.38,-85
15201,829.04,-6833
15202,829,-64
15203,829,-230
15204,829,-2017
15205,829.33,772
15206,829.14,65
15207,828.87,1782
15208,828.21,161
15209,828.4,500
15210,828.16,-2290
15211,828.03,-211
15212,828.36,79
15213,827.99,-552
15214,828.26,200
15215,828.43,59
15216,828.04,-5723
15217,828.52,8913
15218,828.84,71
15219,828.21,-35044
15220,827.96,-600
15221,827.76,-1401
15222,828.3,71
15223,828.3,186
15224,828.31,73
15225,828.76,69
15226,829.62,10409
15227,829.64,4500
15228,829.65,15475
15229,829.4,-600
15230,829.36,-1561
15231,829.81,5641
15232,829.06,-1181
15233,829.91,6456
15234,829.35,-4000
15235,829.48,-736
15236,829.61,101
15237,829.34,-6833
15238,829.36,-181
15239,829.77,-224
15240,829.99,-438
15241,829.66,-350
15242,829.77,-1255
15243,829.61,-17
15244,829.82,1047
15245,829.79,165
15246,829.48,-1207
15247,829.5,-71
15248,829.48,-70
15249,830,20000
15250,830.18,72
15251,829.65,-180
15252,829.12,861
15253,828.62,-293
15254,829.18,2000
15255,829.19,2043
15256,828.94,-651
15257,828.99,271
15258,828.62,-485
15259,828.66,200
15260,828.62,207
15261,828.4,-940
15262,828.61,200
15263,828.4,-187
15264,828.9,-2
15265,828.86,446
15266,828.44,1890
15267,828.3,12322
15268,828.76,-1150
15269,828.14,-3732
15270,828.17,1349
15271,828.25,70
15272,827.95,-15
15273,828.31,9
15274,828.13,-260
15275,828.19,-564
15276,828.19,812
15277,827.61,-356
15278,827.6,-1111
15279,827.74,79
15280,827.4,-300
15281,828,2726
15282,827.74,-393
15283,827.57,-2313
15284,827.5,-13796
15285,827.86,186
15286,828.35,-5557
15287,828.41,-926
15288,828.68,-1313
15289,828.7,63
15290,828.4,-957
15291,828.65,170
15292,828.63,356
15293,828.69,71
15294,828.85,4054
15295,828.86,3972
15296,828.98,1486
15297,829.02,2972
15298,828.74,208
15299,829,1486
15300,829.01,3257
15301,829.02,-432
15302,829.2,490
15303,829.89,5271
15304,829.9,166
15305,829.83,1594
15306,829.89,357
15307,829.9,178
15308,829.9,6833
15309,829.27,-1901
15310,829.9,1236
15311,829.5,-178
15312,829.91,7575
15313,830.3,-762
15314,831.35,2914
15315,831.34,2500
15316,832.32,1172
15317,832.33,47970
15318,832.34,19713
15319,832.35,4226
15320,832.4,95023
15321,832.43,1141
15322,832.45,12325
15323,832.47,2614
15324,832.49,1300
15325,832.52,12900
15326,832.53,17824
15327,832.54,584
15328,831.22,660
15329,831.15,-2327
15330,831.69,90
15331,831.71,555
15332,831.68,307
15333,831.18,-69
15334,831.69,150
15335,831.38,1120
15336,831.07,-70
15337,831.16,-130
15338,830.71,138
15339,830.67,-114
15340,831,10874
15341,830.74,-330
15342,830.74,-76
15343,831.15,60
15344,831.27,4
15345,830.88,-63
15346,830.73,-147
15347,830.4,-100
15348,830.69,720
15349,830.69,4880
15350,830.08,-349
15351,829.91,200
15352,829.66,-140
15353,829.76,-303
15354,829.78,-1061
15355,829.4,-34554
15356,829.73,128
15357,829.96,61
15358,829.65,-4055
15359,829.16,-108
15360,828.83,-2770
15361,829.49,-29
15362,829.51,-61
15363,829.58,-977
15364,829.53,-1889
15365,829.62,-197
15366,829.33,-560
15367,829.84,2522
15368,829.88,1880
15369,829.88,594
15370,829.92,1485
15371,829.4,-196
15372,828.9,-15038
15373,829.46,7000
15374,829.47,59
15375,829.36,-16
15376,829.67,349
15377,829.57,-628
15378,829.22,-247
15379,829.69,-450
15380,829.71,-137
15381,830.27,263
15382,830.25,200
15383,829.84,-436
15384,829.94,394
15385,829.31,-1200
15386,829.23,61
15387,828.86,-6833
15388,827.34,-11219
15389,827.38,328
15390,826.6,-588
15391,827.13,670
15392,827.43,2283
15393,827.55,116
15394,827.72,-61
15395,828.06,-3278
15396,828.07,-287
15397,827.99,-1000
15398,828.03,-1000
15399,827.7,-80
15400,827.76,1380
15401,827.43,90
15402,827.27,15410
15403,827.71,1343
15404,827.53,500
15405,827.86,3043
15406,827.91,293
15407,828.57,650
15408,828.57,398
15409,828.01,-282
15410,828.52,2623
15411,828.21,308
15412,828.21,2348
15413,828.45,-491
15414,828.56,-120
15415,828.58,-350
15416,828.21,-118
15417,828.2,-581
15418,828.5,5356
15419,828.52,61
15420,827.62,-89
15421,827.8,-520
15422,827.79,268
15423,827.23,-12245
15424,827.22,-6174
15425,827.6,-168
15426,827.51,-3318
15427,827.05,-1716
15428,827.23,589
15429,827.13,-702
15430,827.49,1195
15431,827.57,622
15432,826.91,-4356
15433,827.01,71
15434,827.25,8913
15435,827.55,-680
15436,827.39,-291
15437,827.61,100
15438,827.08,-20517
15439,827.06,-29150
15440,828.36,70
15441,828.33,70
15442,828.3,70
15443,827.86,-121
15444,828.02,124
15445,828.01,72
15446,828.44,121
15447,828.68,-1180
15448,829,6833
15449,828.8,-378
15450,828.78,-313
15451,828.76,62
15452,828.37,280
15453,828,-220
15454,828.35,68
15455,828,-148
15456,828.04,-5280
15457,828.45,74
15458,828.45,11015
15459,828.1,-175
15460,828.27,147
15461,828.16,-1144
15462,828.16,-62
15463,828.15,-1188
15464,828.92,1879
15465,828.93,68
15466,828.94,4104
15467,828.3,-419
15468,828.89,16299
15469,828.98,4288
15470,828.39,500
15471,828.27,1494
15472,828.07,-5000
15473,828.08,124
15474,828.02,90
15475,827.7,-1075
15476,828.03,83
15477,828.03,83
15478,827.81,1770
15479,827.81,364
15480,827.64,-60
15481,828.25,1705
15482,828.26,200
15483,828.27,3571
15484,828.29,764
15485,827.54,-3694
15486,828.89,-150
15487,830.96,288
15488,830.81,-630
15489,830.91,-19207
15490,830.51,-584
15491,830.86,-1568
15492,831.19,-71
15493,830.64,-1188
15494,831.04,951
15495,831.05,77
15496,830.9,64
15497,830.94,-1188
15498,831.32,-137
15499,831.68,-6238
15500,831.69,-6916
15501,831.79,945
15502,831.78,1188
15503,831.45,-137
15504,831.4,-8912
15505,832.35,-150
15506,832.18,-25
15507,832.18,-1298
15508,832.18,-90
15509,832.36,11578
15510,832.02,191
15511,832,89943
15512,831.87,695
15513,832.52,1090
15514,832.51,181
15515,831.73,-137
15516,832.11,594
15517,831.76,-93
15518,831.73,-764
15519,832.21,2000
15520,833.36,6231
15521,831.9,-65
15522,832.75,240
15523,832.82,61
15524,832.74,-413
15525,832.52,-5854
15526,833.61,22366
15527,833.71,162
15528,833.72,3000
15529,833.72,976
15530,833.73,8059
15531,833.9,1000
15532,833.9,225
15533,833,-4000
15534,833.19,-93
15535,833.09,-139
15536,833.93,1240
15537,833.5,-15976
15538,833.8,-137
15539,833.97,32690
15540,833.98,504
15541,834.04,59603
15542,834.04,3208
15543,834.76,4884
15544,834.79,70
15545,834.8,29240
15546,834.84,369
15547,834.11,-99
15548,834.78,211
15549,834.8,28499
15550,833.75,73
15551,833.93,7653
15552,833.88,2800
15553,834.47,66
15554,834.47,11361
15555,834.08,200
15556,833.77,-330
15557,834.16,59
15558,834.14,1494
15559,832.99,2340
15560,832.67,5250
15561,835.33,-1196
15562,835.55,-166
15563,835.82,-3292
15564,835.93,3700
15565,835.9,-100
15566,836.73,-20839
15567,837.26,-120
15568,837.19,197
15569,837.29,1507
15570,837.2,-63
15571,836.29,-271
15572,836.66,-137
15573,837.75,3261
15574,837.37,100
15575,836.88,-11125
15576,837.57,1921
15577,836.68,350
15578,836.36,-594
15579,836.53,100
15580,837.34,184
15581,837.35,11880
15582,837.35,406
15583,837.37,7013
15584,836.42,1073
15585,836.51,-167
15586,836.92,-356
15587,836.56,-322
15588,836.88,-1668
15589,836.31,-105
15590,836.67,150
15591,836.74,-304
15592,836.46,-446
15593,836.82,-4152
15594,836.44,-177
15595,836.85,-976
15596,837.04,1225
15597,837.73,190
15598,837.18,-350
15599,837.5,-137
15600,837.24,-3255
15601,837.51,-554
15602,837,-556
15603,837.61,993
15604,838.26,767
15605,838.27,36750
15606,838.28,92847
15607,838.29,1403
15608,838.31,1608
15609,837.34,-200
15610,837.58,-131
15611,837.23,2000
15612,837.23,2000
15613,837.26,5889
15614,837.58,-150
15615,837.71,-190
15616,838.11,2741
15617,838.28,2768
15618,837.93,-243
15619,837.41,-170
15620,837.58,-10000
15621,838.03,2993
15622,837.14,-760
15623,837.15,150
15624,837.75,-875
15625,837.36,1561
15626,837.39,594
15627,837.4,1485
15628,837.43,500
15629,837.43,7662
15630,837.53,410
15631,837.54,317
15632,837.27,1
15633,838.1,165
15634,837.88,-1782
15635,838.06,214
15636,836.78,-1460
15637,837.09,2240
15638,836.35,-6036
15639,836.54,-1164
15640,839.42,-71
15641,837.92,-102
15642,837.92,-884
15643,837.85,517
15644,838.31,61
15645,837.96,653
15646,837.54,-281
15647,837.71,-150
15648,835.84,-40
15649,835.57,-104
15650,835.46,-65
15651,836.04,61
15652,835.58,-1674
15653,835.05,-436
15654,835.85,797
15655,835.52,334
15656,835.54,275
15657,835.4,200
15658,835.55,1225
15659,834.8,5889
15660,834.63,-534
15661,835.15,3754
15662,834.7,-138
15663,835.03,832
15664,835.03,247
15665,834.99,406
15666,834.69,-68
15667,834.68,-6079
15668,834.55,-5222
15669,834.41,1
15670,833.29,-133
15671,831.98,-4534
15672,831.95,-5595
15673,832.28,1371
15674,831.37,-3345
15675,831.05,-8588
15676,830.94,-109308
15677,830.68,-88
15678,831.46,-594
15679,831.59,-310
15680,831.77,594
15681,831.78,13085
15682,831.67,-5696
15683,831.33,-178
15684,831.38,-4314
15685,831.98,772
15686,832.61,5985
15687,832.29,-273
15688,832.76,2521
15689,832.36,-670
15690,832.96,100
15691,832.66,-716
15692,832.85,6832
15693,834.56,1156
15694,835.3,3656
15695,834.93,-284
15696,834.98,-76
15697,834.74,-4783
15698,835.55,-1
15699,835.35,-12795
15700,835.54,-150
15701,836.27,3067
15702,835.21,60
15703,835.9,-5791
15704,835.76,-274
15705,835.68,-188
15706,835.2,-356
15707,835.2,-68
15708,835.4,633
15709,835.15,-346
15710,835.05,-207
15711,834.95,-325
15712,834.21,-3422
15713,834.66,-150
15714,834.69,-275
15715,835.03,59
15716,835.01,1300
15717,835.22,1191
15718,834.7,-68
15719,835.01,74
15720,834.99,-3318
15721,834.77,-3787
15722,834.93,40
15723,835.06,50
15724,834.9,65
15725,834.32,-3416
15726,834.23,-752
15727,834.24,-100
15728,835.15,-476
15729,834.57,-297
15730,835,268
15731,835.2,-701
15732,835.2,-3770
15733,834.39,-3858
15734,834.78,79
15735,834.72,2000
15736,834.05,-68
15737,834.03,-2435
15738,834.03,-526
15739,834.02,-448
15740,834.02,-4006
15741,834.01,-25000
15742,834,-64
15743,834,-100
15744,833.99,-12800
15745,833.99,-4008
15746,833.99,-533
15747,834.17,71
15748,834.15,238
15749,834.02,787
15750,833.72,-765
15751,833.48,-150
15752,833.89,549
15753,833.72,-137
15754,833.5,-150
15755,833.54,61
15756,833.04,-39833
15757,833.2,-602
15758,833.18,-730
15759,833.17,-984
15760,833.17,-261
15761,832.57,154
15762,832.58,-89
15763,833.21,-222
15764,833.21,-71
15765,833.2,-995
15766,832.6,-3302
15767,833.43,-1000
15768,832.8,-3296
15769,832.88,927
15770,833,-1206
15771,833.23,177
15772,833.29,71
15773,833.87,-896
15774,834.35,331
15775,834.32,1000
15776,833.9,-402
15777,834.75,1000
15778,834.34,-370
15779,834.36,-1485
15780,834.23,-200
15781,834.06,-991
15782,833.44,-3885
15783,833.19,-404
15784,832.39,-1230
15785,831.81,949
15786,831.55,-10000
15787,831.4,-86
15788,831.9,5080
15789,831.96,195
15790,831.97,484
15791,831.84,8912
15792,831.85,16299
15793,832.09,2157
15794,832.29,80
15795,831.18,-10000
15796,831.18,-10000
15797,831.81,-94916
15798,832.09,2519
15799,832.09,38
15800,832.16,631
15801,832.74,1290
15802,832.75,298
15803,832.21,-296
15804,832.19,-863
15805,832.46,2827
15806,831.74,-5151
15807,831.76,94
15808,831.77,-974
15809,832.04,242
15810,831.45,-325
15811,832.71,440
15812,832.5,-2745
15813,832.37,-656
15814,832.71,21588
15815,832.78,102
15816,832.8,281
15817,833.04,356
15818,832.64,1080
15819,833.28,10007
15820,833.31,2507
15821,833.32,-578
15822,833.16,71
15823,833.01,-3712
15824,832.94,-3602
15825,833.02,-136
15826,832.55,-144
15827,832.68,112
15828,832.32,-119
15829,832,-169
15830,834.33,595
15831,834.31,900
15832,834.31,-60
15833,834.09,-197
15834,833.75,-4500
15835,833.99,1607
15836,837.83,-29695
15837,838.12,-120
15838,840.93,-7690
15839,841.53,-3063
15840,840.84,-617
15841,839.54,-564
15842,840.87,14835
15843,840.88,664
15844,841.22,-2846
15845,841.6,-1200
15846,840.22,-520
15847,840.19,-60
15848,840.66,7437
15849,840.25,-83
15850,839.94,-2600
15851,839.6,-480
15852,839.4,-2900
15853,839.41,-412
15854,839.5,-950
15855,839.58,1139
15856,839.79,4008
15857,839.79,239
15858,838.59,-1509
15859,838.98,70
15860,838.96,70
15861,838.72,-618
15862,838.25,5889
15863,837.87,42290
15864,837.83,161
15865,837.62,390
15866,837.47,193
15867,838.53,148
15868,838.5,10000
15869,837.81,-466
15870,837.1,674
15871,837.26,482
15872,837.56,275
15873,838.12,-670
15874,838.19,-300
15875,838.01,-1723
15876,837.94,-7698
15877,838.35,69
15878,837.04,291
15879,836.77,-296
15880,836.47,-2446
15881,837.32,1099
15882,836.94,70
15883,836.8,118
15884,836.99,350
15885,837.52,-4655
15886,838.14,-900
15887,838.67,-2000
15888,838.67,-1999
15889,838.77,-4900
15890,838.78,-1800
15891,838.8,-223
15892,838.79,-1203
15893,838.77,-893
15894,838.81,-198
15895,841.92,12323
15896,841.05,3132
15897,840.32,-97904
15898,840.5,2968
15899,840.64,-3836
15900,839.95,-148
15901,840.23,69
15902,840.45,68
15903,839.7,-382
15904,840.09,-2002
15905,839.88,-3000
15906,840.37,342
15907,839.96,120
15908,839.57,-5432
15909,839.88,689
15910,840.46,-1140
15911,841.08,594
15912,840.71,-3984
15913,841.22,-1486
15914,841.06,-388
15915,841.61,32039
15916,842.03,-355
15917,841.85,-4242
15918,842.1,-1000
15919,841.74,161
15920,841.54,-312
15921,841.24,1924
15922,841.72,-3189
15923,841.35,-5725
15924,841.64,70
15925,841.02,-198
15926,842.15,-1030
15927,842.84,-318
15928,843.48,-85805
15929,843.47,-3583
15930,842.86,-436
15931,842.48,-12655
15932,842.37,-68
15933,842.35,1010
15934,842.89,73
15935,843.01,350
15936,843.01,68
15937,843.17,1225
15938,842.5,-3470
15939,842.57,1581
15940,842.14,-34171
15941,842.2,-387
15942,842.49,-290
15943,842.18,-239
15944,842.04,-134
15945,842.1,70
15946,841.63,-74
15947,842,19
15948,841.97,85
15949,841.69,-100
15950,841.76,-115
15951,845.95,-1721
15952,845.66,63
15953,843.65,79
15954,844.66,4892
15955,845.56,16670
15956,845.57,4500
15957,845.57,4317
15958,844.96,-65
15959,845.46,-727
15960,845.41,-594
15961,843.56,578
15962,843.61,13347
15963,842.6,-956
15964,842.8,61
15965,842.59,-8527
15966,842.54,152
15967,841.75,-2000
15968,841.7,-4869
15969,840.44,-166
15970,839.74,-10000
15971,838.5,-712
15972,837.9,5889
15973,837.41,130
15974,835.9,121
15975,835.59,100
15976,834.34,-90
15977,834.81,100
15978,834.46,1225
15979,835.62,906
15980,835.63,14196
15981,835.63,21317
15982,835.64,5940
15983,835.64,350
15984,834.11,215
15985,833.31,-10442
15986,833.22,-375
15987,832.65,17096
15988,832.29,-200
15989,833.41,-500
15990,832.28,154
15991,832.64,-4703
15992,833.2,-730
15993,833.06,-1050
15994,831.27,560
15995,832.37,-80
15996,832.51,1
15997,832.43,804
15998,832.01,602
15999,831.28,-2747
16000,831.58,-100
16001,831.56,715
16002,830.47,428
16003,830.85,-700
16004,830.38,851
16005,830.68,-770
16006,830,-64
16007,830,-15397
16008,830.7,489
16009,830.7,1838
16010,830.8,74
16011,830.33,-442
16012,830.25,400
16013,830.72,178
16014,830.65,-763
16015,831,-70
16016,832.23,-70
16017,833.41,61
16018,833.45,636
16019,833.41,-123
16020,833.27,-71
16021,832.66,-37
16022,833.07,-350
16023,833.17,38
16024,832.68,-570
16025,833.87,-264
16026,833.9,63
16027,833.89,1980
16028,833.61,-131
16029,833.62,-77
16030,833.63,-1643
16031,833.68,-1452
16032,833.62,-96
16033,833.61,-1307
16034,834.51,21577
16035,831.27,-197
16036,831.27,-200
16037,830.76,-157
16038,831.24,-618
16039,830.93,-795
16040,831.02,-100
16041,831.22,61
16042,831.25,57
16043,831.37,371
16044,831.84,736
16045,831.74,73
16046,830.7,-7818
16047,830.41,693
16048,830.01,-314
16049,829.88,-618
16050,829.95,-100
16051,830.38,118
16052,830.38,107
16053,829.87,-1029
16054,829.31,-516
16055,830.06,-1999
16056,830.7,-714
16057,830.85,68
16058,831.11,332
16059,831.11,566
16060,830.78,-125
16061,830.8,-61
16062,830.63,-750
16063,831.25,350
16064,831.26,1300
16065,831.3,350
16066,830.8,-1220
16067,831.16,154
16068,831.02,-890
16069,831.55,679
16070,831.15,436
16071,831.34,22566
16072,831.25,66
16073,830.49,-21489
16074,830.77,-90
16075,830.82,255
16076,830.77,-41
16077,831.18,1148
16078,830.41,-43611
16079,830.4,-15589
16080,830.94,2000
16081,830.05,-10105
16082,830.03,-17636
16083,830.02,-39125
16084,829.48,-27319
16085,829.45,-20174
16086,829.86,752
16087,829.11,-2421
16088,828.49,500
16089,828.43,-1450
16090,828.45,-629
16091,828.44,-4683
16092,828.82,73
16093,828.81,3
16094,829.46,406
16095,829.11,1999
16096,829.85,836
16097,829.3,-812
16098,829.43,1057
16099,829.54,4000
16100,829.31,2000
16101,828.82,-260
16102,828.98,545
16103,828.88,-767
16104,829.13,17
16105,829.08,41
16106,829.02,-179
16107,829.12,-6040
16108,829.57,1140
16109,829.16,-159
16110,829.07,-71
16111,829.07,-60
16112,828.95,-1560
16113,828.94,-973
16114,829.44,-14751
16115,829.17,5070
16116,829.35,601
16117,829.35,1965
16118,829.3,7958
16119,829.28,996
16120,828.98,-539
16121,828.98,-408
16122,829.13,277
16123,830.62,4295
16124,830.28,-850
16125,830.42,741
16126,830.47,-61
16127,829.57,-68
16128,829.72,-770
16129,830.5,-61
16130,831.32,72821
16131,831.34,3607
16132,831.36,25000
16133,831.4,5290
16134,830.76,28270
16135,830.84,-3404
16136,830.46,-8912
16137,830.21,-3814
16138,830.21,-12333
16139,830.9,196
16140,829.78,-172
16141,826.41,882
16142,829.66,-719
16143,829.61,61
16144,830.18,1151
16145,829.43,-1321
16146,828.98,-400
16147,829.05,61
16148,828.95,-100
16149,829.56,-203
16150,829.5,136
16151,828.46,-9338
16152,829.17,5942
16153,829.19,1099
16154,829.34,-627
16155,829.51,100
16156,828.97,-66
16157,828.98,-2
16158,828.99,3441
16159,829.14,69
16160,828.6,150
16161,828.6,43
16162,828.99,2753
16163,827.92,-988
16164,828.24,1000
16165,828.68,2711
16166,828.54,924
16167,828.33,-943
16168,828.13,-60
16169,828.12,-66
16170,827.83,-1225
16171,828,-436
16172,828.6,14461
16173,828.2,-100
16174,828.93,68
16175,829.28,545
16176,829.14,410
16177,829.12,-220
16178,829.57,-5253
16179,829.66,-1050
16180,829.67,217
16181,828.95,1794
16182,829.25,1851
16183,829.12,5
16184,829.34,1025
16185,828.27,-22375
16186,828.22,-5984
16187,828.2,-4500
16188,828.17,-29344
16189,828.16,-436
16190,828.15,-1075
16191,828.15,-9143
16192,828.14,-44652
16193,828.13,-10000
16194,828.13,-11885
16195,828.12,-4057
16196,828.11,-4158
16197,828.05,-2000
16198,828.05,-36582
16199,828.03,-7512
16200,829.07,195
16201,829.06,192
16202,828.39,350
16203,828.09,25
16204,828.12,610
16205,827.67,-394
16206,827.9,636
16207,828.25,1000
16208,828.26,3704
16209,827.82,-1840
16210,827.88,-289
16211,827.85,893
16212,827.81,-100
16213,827.69,-1161
16214,829,64
16215,828.6,-595
16216,828.3,-1116
16217,827.94,-913
16218,827.65,-68
16219,827.31,-633
16220,827.31,-968
16221,827.26,-480
16222,827.11,-510
16223,827.09,-212
16224,827.7,-59
16225,828.39,206
16226,828.56,593
16227,828.85,-70
16228,830.15,1648
16229,830.16,14328
16230,830.27,-595
16231,830.07,-311
16232,830.09,-219
16233,829.75,350
16234,829.72,15
16235,829.76,825
16236,830.17,4057
16237,830.21,136
16238,830.25,4158
16239,830.31,4245
16240,829.93,89
16241,829.63,-2716
16242,829.46,-830
16243,829.36,-111
16244,829.36,-260
16245,829.6,77
16246,829.61,172
16247,829.61,130
16248,829.87,947
16249,829.16,5888
16250,829.1,2696
16251,828.83,627
16252,829.05,6303
16253,829.05,1000
16254,829.07,5984
16255,829.14,2990
16256,829.14,1416
16257,829.16,9296
16258,827.96,-12127
16259,827.88,-400
16260,827.85,-7369
16261,827.73,-578
16262,827.71,-1112
16263,827.7,-20000
16264,827.69,-8834
16265,827.68,-25321
16266,828.33,-3911
16267,828.34,350
16268,828.17,-2891
16269,828.05,-3841
16270,828.09,901
16271,828.01,-196
16272,827.89,-276
16273,828.08,60
16274,828.77,5895
16275,827.79,-8810
16276,827.94,-792
16277,827.89,-3007
16278,827.89,-1000
16279,827.88,-1279
16280,828.02,-604
16281,828.03,-455
16282,827.77,1373
16283,827.09,5889
16284,827,-4429
16285,826.82,-350
16286,826.74,-285
16287,826.73,-82
16288,826.73,-66
16289,826.73,-554
16290,827.31,129
16291,827.37,-124
16292,827.31,-29
16293,827.73,145
16294,826.41,-2017
16295,826.31,-1094
16296,826.53,-582
16297,826.78,2500
16298,826.45,-167
16299,827.55,129
16300,827.58,24
16301,827.62,185
16302,827.54,1901
16303,827.59,1478
16304,827.54,-219
16305,827.63,2197
16306,827.61,672
16307,826.95,-6324
16308,827.2,1094
16309,827.04,-100
16310,827.59,1741
16311,826.66,608
16312,826.65,-70
16313,826.81,-2541
16314,828.01,350
16315,828.01,350
16316,827.86,-142
16317,827.73,-524
16318,827.47,3054
16319,827.47,356
16320,827.63,21954
16321,828.17,-2472
16322,828.58,2275
16323,827.89,-367
16324,827.88,-28809
16325,828.72,509
16326,828.92,17408
16327,828.68,-627
16328,828.69,454
16329,828.02,-634
16330,828.3,931
16331,827.86,-3194
16332,827.83,-9603
16333,827.82,-7808
16334,827.8,-1000
16335,827.79,-16179
16336,828.64,170
16337,828.66,598
16338,828.67,5808
16339,828.29,68
16340,828.35,70
16341,827.8,-72
16342,828.29,534
16343,827.76,-350
16344,827.74,-8930
16345,827.73,-8810
16346,828.4,-142
16347,828.19,-627
16348,828.43,2119
16349,828.31,627
16350,828.22,-627
16351,828.31,627
16352,828.68,87820
16353,828.67,8122
16354,828.72,1892
16355,828.88,1000
16356,828.93,4909
16357,828.94,7021
16358,828.42,-306
16359,828.16,-2522
16360,828.31,627
16361,829.3,346
16362,829.37,65
16363,829.87,240
16364,829.39,-1000
16365,829.63,-178
16366,829.9,-44
16367,828.8,-18880
16368,828.23,-100
16369,828.36,236
16370,828.56,1268
16371,828.36,-808
16372,828.36,-565
16373,828.56,-150
16374,827.31,74
16375,827.25,269
16376,827.41,71
16377,827.41,36577
16378,827.42,9990
16379,827.42,9247
16380,827.42,79
16381,828.23,1260
16382,828.67,-2000
16383,828.73,1145
16384,828.85,2750
16385,828.85,944
16386,828.85,1060
16387,828.84,101
16388,828.85,1520
16389,828.85,118
16390,828.21,3808
16391,828.31,-63
16392,828.13,-386
16393,828.08,100
16394,827.69,150
16395,828.08,1260
16396,828.03,-1538
16397,828.25,-798
16398,828.34,-650
16399,828.36,-1140
16400,828.63,8913
16401,828.64,71
16402,828.75,60
16403,828.76,955
16404,828.11,-1001
16405,827.66,629
16406,827.86,-356
16407,828.43,175
16408,828.45,3858
16409,828.45,68
16410,828.48,299
16411,828.51,3153
16412,828.59,-380
16413,828.15,-3400
16414,828,-640
16415,828.99,32
16416,828.35,-1399
16417,828.62,61
16418,828.94,834
16419,829.05,3300
16420,829.05,65
16421,829.06,65
16422,829.1,77
16423,829.12,2909
16424,828.44,305
16425,828.01,61
16426,827.65,-1325
16427,827.44,-11396
16428,827.13,-5777
16429,827.14,-492
16430,827.11,-77
16431,827.27,760
16432,827.85,197
16433,827.13,-98
16434,827.12,-270
16435,827.01,-108
16436,826.65,-3990
16437,827.15,300
16438,826.66,124
16439,826.66,1350
16440,826.21,-201
16441,826.58,76
16442,827.3,3958
16443,827.3,4008
16444,827.5,-350
16445,827.65,68
16446,827.7,2599
16447,827.19,-629
16448,827.52,713
16449,827.19,-494
16450,826.46,-99
16451,827.4,350
16452,827.19,-89
16453,828.12,-1830
16454,828.32,-550
16455,827.52,200
16456,827.26,-530
16457,827.26,-115
16458,827.21,-350
16459,827.05,-2301
16460,827.05,-1443
16461,827.89,-170
16462,827.94,-561
16463,827.51,-350
16464,827.51,-4008
16465,827.42,-559
16466,827.4,-534
16467,827.39,-17880
16468,827.39,-17110
16469,827.38,-19237
16470,827.36,-4158
16471,827.35,-4108
16472,827.34,-7676
16473,827.55,-962
16474,826.95,-61
16475,826.97,-200
16476,828.53,-100
16477,829.11,1209
16478,829.11,142
16479,829.24,129
16480,829.32,-1188
16481,829.43,60
16482,829.22,-3179
16483,829.54,-1188
16484,829.46,-3169
16485,829.55,2799
16486,828.94,6245
16487,829.01,-746
16488,828.93,354
16489,829.2,68
16490,829.22,4397
16491,828.91,-7865
16492,828.9,-4209
16493,828.89,-5950
16494,828.84,67
16495,829.26,391
16496,828.86,-797
16497,829.07,70
16498,828.83,70
16499,828.34,5739
16500,828.62,1217
16501,828.61,570
16502,828.56,100
16503,828.12,-178
16504,828.13,-594
16505,828.72,527
16506,828.3,61
16507,828.32,61
16508,828.6,19
16509,828.78,506
16510,826.78,-4057
16511,827.05,61
16512,826.92,87
16513,826.73,-1188
16514,826.83,-301
16515,826.93,1518
16516,826.8,12
16517,826.88,61
16518,826.87,70
16519,826.81,420
16520,825.2,-4108
16521,825.19,-5280
16522,825.14,-816
16523,825.09,-20107
16524,825.05,-6567
16525,825.04,-20617
16526,826.95,402
16527,826.9,-5152
16528,826.44,-5957
